"city","date","day.of.week","time","time.hour","lat","lng","subject.age","subject.race","subject.sex","violation","outcome","vehicle.make","vehicle.colour","vehicle.year"
"sa","2013-01-13","Sunday","12:19:00",12.3166666666667,29.530271,-98.6833101,22,"white","male","DRIVING WHILE LICENSE INVALID|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","ford","white",2000
"sa","2016-08-07","Sunday","13:22:00",13.3666666666667,29.4556945,-98.6355252,24,"hispanic","female","SPEEDING-POSTED LIMIT|DRIVING WHILE LICENSE INVALID","citation","other","other",2004
"sa","2013-06-24","Monday","19:03:00",19.05,29.6088917,-98.6024168,25,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","gray",2011
"sa","2018-01-09","Tuesday","21:03:00",21.05,29.6088917,-98.6024168,43,"hispanic","male","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","other",2002
"sa","2014-05-09","Friday","19:56:00",19.9333333333333,29.573263,-98.595889,31,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2014
"sa","2014-06-20","Friday","14:01:00",14.0166666666667,29.4241219,-98.4936282,29,"white","male","SPEEDING-POSTED LIMIT","citation","chevrolet","gray",2015
"sa","2015-11-19","Thursday","01:29:00",1.48333333333333,29.4700249,-98.4066435,22,"hispanic","female","SPEEDING-POSTED LIMIT","citation","honda","other",2000
"sa","2017-04-18","Tuesday","16:03:00",16.05,29.4784096,-98.5635247,19,"asian/pacific islander","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","silver",2007
"sa","2015-02-06","Friday","15:46:00",15.7666666666667,29.434151,-98.5481401,28,"hispanic","female","FAILURE TO DISPLAY DRIVER'S LICENSE|SPEEDING-POSTED LIMIT","citation","other","silver",2013
"sa","2012-04-25","Wednesday","14:58:00",14.9666666666667,29.62358,-98.4615753,36,"other","male","SPEEDING-POSTED LIMIT","citation","toyota","silver",2010
"sa","2016-07-18","Monday","14:56:00",14.9333333333333,29.4078955,-98.6486681,19,"hispanic","female","SLOWER VEHICLE FAILED TO KEEP RIGHT|DRIVING ON LEFT - IMPROVED SHOULDER","citation","other","white",2014
"sa","2020-05-23","Saturday","23:12:00",23.2,29.4659621,-98.6031198,37,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",2004
"sa","2013-09-19","Thursday","11:52:00",11.8666666666667,29.33694,-98.533586,20,"hispanic","male","NO VALID CERTIFICATE OF INSPECTION","citation","other","black",1997
"sa","2018-08-07","Tuesday","17:14:00",17.2333333333333,29.3582881,-98.5644199,29,"hispanic","female","DISREGARD RED LIGHT","citation","other","white",2007
"sa","2019-04-12","Friday","12:11:00",12.1833333333333,29.452505,-98.6299466,22,"white","female","SPEEDING-POSTED LIMIT","citation","other","other",2017
"sa","2012-03-20","Tuesday","13:18:00",13.3,29.4522211,-98.4166905,20,"black","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","chevrolet","other",2007
"sa","2014-10-27","Monday","10:31:00",10.5166666666667,29.354871,-98.615443,37,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|NO VALID CERTIFICATE OF INSPECTION","citation","chevrolet","other",2001
"sa","2015-06-23","Tuesday","07:48:00",7.8,29.4410493,-98.372414,37,"black","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|DRIVING WHILE LICENSE INVALID","citation","other","other",2004
"sa","2014-11-18","Tuesday","11:57:00",11.95,29.4040082,-98.6253236,64,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","white",1999
"sa","2018-04-15","Sunday","00:02:00",0.0333333333333333,29.3520610570001,-98.454834798,22,"white","male","IMPROPER ADDITIONAL VEHICLE LAMPS|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","black",2008
"sa","2016-08-01","Monday","14:17:00",14.2833333333333,29.3602774,-98.5340585,30,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|IMPROPER LANE CHANGE","citation","other","other",2012
"sa","2013-07-10","Wednesday","06:40:00",6.66666666666667,29.3682578,-98.5179285,35,"black","male","SPEEDING-POSTED LIMIT","citation","other","gray",2006
"sa","2016-08-18","Thursday","12:10:00",12.1666666666667,29.325253,-98.5986576,27,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","other",2004
"sa","2017-01-07","Saturday","14:53:00",14.8833333333333,29.3874048,-98.5497073,34,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","honda","silver",2010
"sa","2012-06-19","Tuesday","18:00:00",18,29.4604377,-98.5591503,50,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2007
"sa","2018-07-31","Tuesday","06:39:00",6.65,29.4063982,-98.6179241,50,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2012
"sa","2019-09-18","Wednesday","07:07:00",7.11666666666667,29.51023229,-98.38785329,25,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","ford","other",2016
"sa","2016-06-29","Wednesday","11:57:00",11.95,29.413354,-98.4322416,42,"asian/pacific islander","male","SPEEDING-POSTED LIMIT","citation","toyota","gray",2013
"sa","2020-05-15","Friday","19:00:00",19,29.609073268,-98.5158865239999,49,"hispanic","female","FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","chevrolet","silver",2015
"sa","2013-10-29","Tuesday","09:01:00",9.01666666666667,29.3461796,-98.5438627,19,"white","female","SPEEDING-POSTED LIMIT","citation","toyota","gray",2010
"sa","2014-09-30","Tuesday","16:46:00",16.7666666666667,29.5152279,-98.4458989,47,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","silver",2010
"sa","2013-12-01","Sunday","20:03:00",20.05,29.5204208,-98.4897358,19,"white","male","PASSING AUTHORIZED EMERGENCY VEHICLE","citation","ford","gray",2004
"sa","2015-02-18","Wednesday","12:45:00",12.75,29.3682578,-98.5179285,68,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",2005
"sa","2016-07-27","Wednesday","11:59:00",11.9833333333333,29.5196027,-98.4817829,29,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","gray",2007
"sa","2015-05-07","Thursday","00:29:00",0.483333333333333,29.4929163,-98.554913,39,"white","male","FOLLOWING TOO CLOSELY|DRIVING WHILE LICENSE INVALID","citation","ford","other",1999
"sa","2019-11-27","Wednesday","09:26:00",9.43333333333333,29.5650883,-98.5917656,51,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2000
"sa","2014-02-18","Tuesday","11:14:00",11.2333333333333,29.3823745,-98.5122472,71,"white","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","ford","other",2000
"sa","2018-06-06","Wednesday","07:56:00",7.93333333333333,29.6169768,-98.5170452,26,"white","female","SPEEDING-POSTED LIMIT","citation","other","white",2018
"sa","2017-08-23","Wednesday","06:54:00",6.9,29.5650883,-98.5917656,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","honda","silver",2013
"sa","2014-03-31","Monday","13:45:00",13.75,29.4247962,-98.4816434,21,"white","female","SPEEDING-POSTED LIMIT","citation","other","gray",2006
"sa","2012-02-24","Friday","18:26:00",18.4333333333333,29.4604377,-98.5591503,26,"hispanic","male","SPEEDING-POSTED LIMIT|UNSAFE SPEED","citation","ford","other",1998
"sa","2017-03-06","Monday","11:13:00",11.2166666666667,29.3528029,-98.5290482,25,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","other",2013
"sa","2012-08-06","Monday","07:46:00",7.76666666666667,29.351283,-98.5315515,38,"hispanic","female","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2004
"sa","2015-08-15","Saturday","23:49:00",23.8166666666667,29.6088917,-98.6024168,22,"white","male","FAIL TO CHANGE ADDRESS ON LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","white",2003
"sa","2016-07-12","Tuesday","14:36:00",14.6,29.4610725,-98.3097869,37,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","chevrolet","white",1992
"sa","2015-03-02","Monday","15:00:00",15,29.426002,-98.527197,27,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2002
"sa","2018-04-05","Thursday","07:22:00",7.36666666666667,29.4751011,-98.4992844,55,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","ford","other",2014
"sa","2013-09-04","Wednesday","15:24:00",15.4,29.5619969,-98.5605435,22,"white","male","DISREGARD OTHER TRAFFIC SIGNS & SIGNALS|NO VALID CERTIFICATE OF INSPECTION|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","other","silver",1995
"sa","2018-11-27","Tuesday","10:31:00",10.5166666666667,29.5432405,-98.5506647,40,"white","female","SPEEDING-POSTED LIMIT","citation","honda","other",2016
"sa","2017-04-19","Wednesday","14:16:00",14.2666666666667,29.39878,-98.549081,32,"white","male","POSSESSION OF OPEN CONTAINER|SPEEDING IN SCHOOL ZONE","citation","other","black",2007
"sa","2014-08-01","Friday","09:04:00",9.06666666666667,29.2744558,-98.4715073,41,"white","female","SPEEDING-POSTED LIMIT","citation","other","silver",2003
"sa","2018-09-07","Friday","13:16:00",13.2666666666667,29.362938,-98.4447572,54,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","black",2017
"sa","2020-01-28","Tuesday","11:27:00",11.45,29.3206883,-98.5012084,27,"black","female","DRIVING WHILE LICENSE INVALID|IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","other",2015
"sa","2015-12-14","Monday","22:55:00",22.9166666666667,29.5642054,-98.3914623,16,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","black",2006
"sa","2016-07-07","Thursday","00:43:00",0.716666666666667,29.3503526,-98.5335994,27,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",2011
"sa","2017-09-18","Monday","13:34:00",13.5666666666667,29.402241,-98.6230975,18,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","white",2010
"sa","2020-03-07","Saturday","11:50:00",11.8333333333333,29.5201085,-98.4913626,25,"white","female","DISREGARD STOP SIGN","citation","chevrolet","gray",2007
"sa","2012-09-05","Wednesday","13:18:00",13.3,29.4078615,-98.5026401,34,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|SPEEDING-POSTED LIMIT","citation","other","silver",2007
"sa","2017-05-18","Thursday","09:50:00",9.83333333333333,29.6075669,-98.4960034,24,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",2010
"sa","2014-01-14","Tuesday","15:18:00",15.3,29.370574,-98.5340334,24,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","toyota","gray",2013
"sa","2013-08-25","Sunday","17:03:00",17.05,29.413354,-98.4322416,45,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2006
"sa","2014-12-07","Sunday","23:50:00",23.8333333333333,29.442882,-98.525184,31,"white","male","SPEEDING-POSTED LIMIT","citation","other","other",2008
"sa","2012-07-24","Tuesday","15:08:00",15.1333333333333,29.4158394,-98.5331335,17,"hispanic","male","NO VALID CERTIFICATE OF INSPECTION","citation","other","white",1997
"sa","2014-01-03","Friday","14:13:00",14.2166666666667,29.4527168,-98.6280862,36,"hispanic","male","DISREGARD RED LIGHT","citation","other","gray",2011
"sa","2017-10-18","Wednesday","10:28:00",10.4666666666667,29.5190912,-98.4868987,30,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","black",2015
"sa","2015-11-14","Saturday","20:32:00",20.5333333333333,29.450037,-98.4058801,18,"black","male","SPEEDING-POSTED LIMIT","citation","honda","other",2015
"sa","2016-02-19","Friday","18:19:00",18.3166666666667,29.3528029,-98.5290482,22,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2015
"sa","2015-10-06","Tuesday","12:32:00",12.5333333333333,29.3940049,-98.4481854,48,"black","male","FAIL TO CHANGE ADDRESS ON LICENSE|SPEEDING-POSTED LIMIT","citation","other","other",2002
"sa","2017-03-28","Tuesday","15:22:00",15.3666666666667,29.4430004,-98.3662306,23,"white","female","SPEEDING-POSTED LIMIT|FAIL TO CHANGE ADDRESS ON LICENSE","citation","other","other",2004
"sa","2018-07-21","Saturday","16:08:00",16.1333333333333,29.5650883,-98.5917656,23,"white","male","SPEEDING-POSTED LIMIT","citation","ford","silver",2012
"sa","2018-08-09","Thursday","18:40:00",18.6666666666667,29.3582065,-98.5006174,30,"hispanic","male","DISREGARD RED LIGHT","citation","other","white",2012
"sa","2019-08-01","Thursday","15:14:00",15.2333333333333,29.3392933,-98.5606595,31,"white","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","silver",2005
"sa","2017-11-30","Thursday","15:51:00",15.85,29.4227735,-98.5819507,50,"black","male","SPEEDING-POSTED LIMIT","citation","other","other",2016
"sa","2013-08-13","Tuesday","18:59:00",18.9833333333333,29.265104,-98.309174,22,"other","male","SPEEDING-POSTED LIMIT|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","toyota","other",2009
"sa","2018-07-18","Wednesday","15:10:00",15.1666666666667,29.4378536,-98.381957,21,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","white",2016
"sa","2020-01-30","Thursday","07:51:00",7.85,29.4152719,-98.6291721,23,"hispanic","female","SPEEDING IN SCHOOL ZONE|DRIVING WHILE LICENSE INVALID","citation","other","other",2003
"sa","2015-10-28","Wednesday","20:56:00",20.9333333333333,29.4927167,-98.5557457,28,"hispanic","male","SPEEDING-POSTED LIMIT|OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","other","other",2000
"sa","2018-04-03","Tuesday","13:56:00",13.9333333333333,29.4791602,-98.4330725,24,"white","male","DRIVING WHILE LICENSE INVALID|SPEEDING-POSTED LIMIT","citation","other","black",2017
"sa","2016-04-01","Friday","07:47:00",7.78333333333333,29.398058,-98.432682,29,"white","female","SPEEDING IN SCHOOL ZONE","citation","other","other",2009
"sa","2016-09-26","Monday","12:07:00",12.1166666666667,29.4887112,-98.5716107,38,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","silver",2015
"sa","2017-12-22","Friday","14:25:00",14.4166666666667,29.4304449,-98.4760368,27,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","chevrolet","black",2002
"sa","2013-02-12","Tuesday","08:10:00",8.16666666666667,29.5154178,-98.4337464,23,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","other",2004
"sa","2017-10-28","Saturday","15:45:00",15.75,29.6088917,-98.6024168,46,"white","male","SPEEDING-POSTED LIMIT","citation","other","other",2013
"sa","2016-02-24","Wednesday","01:01:00",1.01666666666667,29.4755136,-98.6574928,41,"hispanic","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|DISREGARD RED LIGHT","citation","other","black",2004
"sa","2018-05-25","Friday","13:22:00",13.3666666666667,29.4421902510001,-98.552455113,27,"hispanic","male","IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","other",2014
"sa","2016-02-11","Thursday","14:05:00",14.0833333333333,29.3207222,-98.5038467,36,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","silver",2011
"sa","2017-10-02","Monday","12:55:00",12.9166666666667,29.452505,-98.6299466,22,"white","female","SPEEDING-POSTED LIMIT","citation","other","other",2017
"sa","2018-01-23","Tuesday","10:41:00",10.6833333333333,29.4994522,-98.4227303,49,"hispanic","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|USE OF WIRELESS COMMUNICATION DEVICE FORELECTRONIC MESSAGING","citation","ford","white",2001
"sa","2017-07-25","Tuesday","19:41:00",19.6833333333333,29.4691747,-98.5656135,18,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","black",2009
"sa","2015-02-02","Monday","14:21:00",14.35,29.5432405,-98.5506647,42,"white","male","SPEEDING-POSTED LIMIT","citation","other","gray",2004
"sa","2013-02-20","Wednesday","09:50:00",9.83333333333333,29.520108,-98.4920612,49,"other","male","SPEEDING-POSTED LIMIT","citation","honda","other",2008
"sa","2012-04-22","Sunday","11:19:00",11.3166666666667,29.3766561,-98.4482797,50,"black","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","silver",1992
"sa","2015-05-04","Monday","15:12:00",15.2,29.351283,-98.5315515,55,"white","male","SPEEDING-POSTED LIMIT","citation","ford","white",2006
"sa","2015-03-11","Wednesday","06:28:00",6.46666666666667,29.5654067,-98.645879,35,"white","female","DISREGARD STOP SIGN","citation","honda","silver",2013
"sa","2015-01-13","Tuesday","16:05:00",16.0833333333333,29.413354,-98.4322416,52,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","silver",2005
"sa","2014-01-26","Sunday","20:00:00",20,29.4199704,-98.4379665,47,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",2012
"sa","2014-02-24","Monday","14:19:00",14.3166666666667,29.5650883,-98.5917656,20,"hispanic","female","SPEEDING-POSTED LIMIT|FOLLOWING TOO CLOSELY","citation","honda","white",2008
"sa","2012-09-20","Thursday","19:36:00",19.6,29.3407377,-98.5334859,27,"white","male","SPEEDING-POSTED LIMIT","citation","honda","other",2011
"sa","2016-02-10","Wednesday","20:30:00",20.5,29.2775264,-98.471368,22,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","silver",2003
"sa","2018-07-23","Monday","09:46:00",9.76666666666667,29.5188422,-98.5609756,24,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","ford","silver",2004
"sa","2012-05-02","Wednesday","07:57:00",7.95,29.4766364,-98.4992947,52,"white","male","SPEEDING IN SCHOOL ZONE","citation","chevrolet","black",2003
"sa","2014-12-13","Saturday","22:43:00",22.7166666666667,29.3309403,-98.5502055,34,"hispanic","male","DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|DRIVING WHILE LICENSE INVALID","citation","ford","other",1999
"sa","2012-12-31","Monday","03:10:00",3.16666666666667,29.5428395,-98.4160878,27,"white","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE|HEADLAMPS REQUIRED","citation","other","other",2004
"sa","2018-06-15","Friday","11:10:00",11.1666666666667,29.4063982,-98.6179241,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2002
"sa","2019-08-14","Wednesday","09:09:00",9.15,29.4240187,-98.6491877,44,"hispanic","male","SPEEDING-POSTED LIMIT|FAILURE TO DISPLAY DRIVER'S LICENSE","citation","other","other",2015
"sa","2018-04-04","Wednesday","08:10:00",8.16666666666667,29.4282387,-98.5694447,30,"hispanic","male","SPEEDING IN SCHOOL ZONE","citation","ford","white",2008
"sa","2015-06-27","Saturday","21:07:00",21.1166666666667,29.3649364,-98.4868833,45,"hispanic","male","DISREGARD STOP SIGN","citation","other","silver",2012
"sa","2018-11-21","Wednesday","11:27:00",11.45,29.4169091,-98.4800119,25,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","other",2014
"sa","2015-08-23","Sunday","18:53:00",18.8833333333333,29.2630805,-98.4725401,23,"white","female","UNSAFE SPEED|SPEEDING-POSTED LIMIT","citation","other","silver",2009
"sa","2019-08-09","Friday","13:38:00",13.6333333333333,29.4607,-98.4103,40,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","white",2014
"sa","2020-01-31","Friday","19:49:00",19.8166666666667,29.6064743,-98.5138702,42,"white","female","FAILED TO STOP LEAVING PRIVATE PROPERTY","citation","other","black",2013
"sa","2018-09-20","Thursday","13:50:00",13.8333333333333,29.445121117,-98.3969937429999,68,"white","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","toyota","white",2009
"sa","2015-04-08","Wednesday","14:06:00",14.1,29.3672022,-98.518636,52,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2013
"sa","2014-06-24","Tuesday","14:16:00",14.2666666666667,29.6088917,-98.6024168,40,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","silver",2014
"sa","2016-04-05","Tuesday","14:58:00",14.9666666666667,29.3963294,-98.5319918,20,"hispanic","female","FAIL TO CHANGE ADDRESS ON LICENSE|FAILURE TO DISPLAY VALID REGISTRATION INSIGNIA (STICKER)","citation","honda","black",2000
"sa","2012-05-30","Wednesday","17:47:00",17.7833333333333,29.4040082,-98.6253236,20,"white","male","SPEEDING-POSTED LIMIT","citation","chevrolet","other",2004
"sa","2013-01-18","Friday","20:19:00",20.3166666666667,29.4216428,-98.5753598,29,"hispanic","female","SPEEDING-POSTED LIMIT|IMPROPER USE OR FAILURE TO USE SAFETY BELT BY PERSON 15 YEARS OLD OR OLDER","citation","other","gray",2004
"sa","2019-07-24","Wednesday","10:32:00",10.5333333333333,29.5204208,-98.4897358,36,"white","male","SPEEDING-POSTED LIMIT","citation","toyota","black",2012
"sa","2012-03-20","Tuesday","16:42:00",16.7,29.413354,-98.4322416,40,"white","male","SPEEDING-POSTED LIMIT","citation","ford","white",2011
"sa","2014-03-19","Wednesday","16:17:00",16.2833333333333,29.5054937,-98.4748273,46,"white","female","SPEEDING-POSTED LIMIT","citation","honda","silver",2012
"sa","2017-07-11","Tuesday","05:41:00",5.68333333333333,29.3488447,-98.5366833,58,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","gray",2012
"sa","2013-01-28","Monday","17:08:00",17.1333333333333,29.450037,-98.4058801,50,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","other",2011
"sa","2019-03-05","Tuesday","08:27:00",8.45,29.4063982,-98.6179241,74,"hispanic","male","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","other",2003
"sa","2016-09-06","Tuesday","11:20:00",11.3333333333333,29.5118505,-98.6113635,25,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",2006
"sa","2014-05-06","Tuesday","22:10:00",22.1666666666667,29.4590606,-98.6914779,20,"hispanic","female","SPEEDING-POSTED LIMIT","citation","chevrolet","black",2012
"sa","2013-10-10","Thursday","12:04:00",12.0666666666667,29.4899878,-98.5606,40,"hispanic","male","IMPROPER LANE CHANGE -SIGNAL","citation","toyota","silver",2006
"sa","2014-09-23","Tuesday","13:35:00",13.5833333333333,29.3410676,-98.5561475,33,"white","male","FOLLOWING TOO CLOSELY","citation","honda","gray",2006
"sa","2012-05-27","Sunday","12:10:00",12.1666666666667,29.5201085,-98.4913626,41,"white","female","SPEEDING-POSTED LIMIT","citation","ford","other",2004
"sa","2019-07-20","Saturday","12:25:00",12.4166666666667,29.445004,-98.3591711,25,"white","male","SLOWER VEHICLE FAILED TO KEEP RIGHT","citation","toyota","silver",2016
"sa","2015-10-29","Thursday","23:55:00",23.9166666666667,29.4660714,-98.5082164,23,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2007
"sa","2019-05-06","Monday","15:27:00",15.45,29.5057234,-98.5443112,40,"white","male","SPEEDING-POSTED LIMIT","citation","ford","black",2017
"sa","2017-05-03","Wednesday","17:10:00",17.1666666666667,29.5096977,-98.3875016,40,"black","male","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","ford","other",2006
"sa","2017-10-23","Monday","05:17:00",5.28333333333333,29.3240807,-98.6006719,39,"hispanic","male","FAIL TO OBEY SCHOOL CROSSING GUARD / POLICE OFFICER","citation","chevrolet","white",2018
"sa","2017-09-18","Monday","14:02:00",14.0333333333333,29.5046465,-98.6615303,76,"white","male","DISREGARD STOP SIGN|U TURN INTERSECTION WITH TRAFFIC CONTROL","citation","honda","other",2014
"sa","2018-01-19","Friday","10:28:00",10.4666666666667,29.5102525,-98.5371682,19,"hispanic","male","SPEEDING-POSTED LIMIT","citation","toyota","black",2016
"sa","2014-11-30","Sunday","18:49:00",18.8166666666667,29.4676769,-98.406539,22,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","white",1990
"sa","2015-08-21","Friday","18:23:00",18.3833333333333,29.3528029,-98.5290482,22,"hispanic","male","OBEDIENCE TO RAISED PAVEMENT MARKERS|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","citation","chevrolet","silver",2009
"sa","2015-02-21","Saturday","16:40:00",16.6666666666667,29.5639964,-98.4813791,31,"hispanic","female","SPEEDING-POSTED LIMIT","citation","other","other",2004
"sa","2019-05-29","Wednesday","07:27:00",7.45,29.4523378,-98.5640981,80,"hispanic","female","SPEEDING IN SCHOOL ZONE","citation","chevrolet","other",2003
"sa","2017-07-09","Sunday","10:44:00",10.7333333333333,29.4909218,-98.4917183,61,"white","female","SPEEDING-POSTED LIMIT","citation","other","white",2013
"sa","2016-11-18","Friday","07:39:00",7.65,29.4824055,-98.4000483,27,"black","female","OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","citation","other","black",2015
"sa","2016-08-03","Wednesday","14:56:00",14.9333333333333,29.4063982,-98.6179241,24,"hispanic","female","SPEEDING-POSTED LIMIT","citation","honda","other",2003
"sa","2017-05-06","Saturday","00:56:00",0.933333333333333,29.5650883,-98.5917656,26,"hispanic","male","SPEEDING-POSTED LIMIT","citation","ford","black",1995
"sa","2013-05-03","Friday","20:31:00",20.5166666666667,29.4198567,-98.4795021,25,"white","male","SPEEDING-POSTED LIMIT","citation","other","white",2003
"sa","2016-06-09","Thursday","10:31:00",10.5166666666667,29.4980339,-98.565515,41,"hispanic","female","SPEEDING-POSTED LIMIT","citation","chevrolet","black",2010
"sa","2019-10-31","Thursday","14:18:00",14.3,29.5302243,-98.4509916,31,"asian/pacific islander","female","SPEEDING-POSTED LIMIT","citation","other","silver",2015
"sa","2014-12-16","Tuesday","16:22:00",16.3666666666667,29.4427303,-98.6638686,20,"hispanic","female","USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","other",2013
"sa","2014-01-09","Thursday","23:31:00",23.5166666666667,29.4224405,-98.460864,42,"black","male","SPEEDING-POSTED LIMIT","citation","toyota","other",2007
"sa","2014-04-20","Sunday","09:50:00",9.83333333333333,29.6234795,-98.2445001,21,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","other",2014
"sa","2016-04-12","Tuesday","09:13:00",9.21666666666667,29.4314685,-98.4610598,37,"hispanic","female","SPEEDING-POSTED LIMIT","citation","ford","gray",2007
"sa","2015-06-24","Wednesday","10:40:00",10.6666666666667,29.3874048,-98.5497073,66,"hispanic","male","SPEEDING-POSTED LIMIT","citation","other","silver",2004
"sa","2015-09-08","Tuesday","16:00:00",16,29.508333,-98.1662711,58,"white","male","SPEEDING-POSTED LIMIT","citation","other","other",2004
"sa","2015-07-09","Thursday","22:49:00",22.8166666666667,29.4889746,-98.5671424,36,"hispanic","male","DRIVING WHILE LICENSE INVALID|DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY|USE OF HAND-HELD MOBILE COMMUNICATION DEVICE","citation","other","other",2003
"sa","2015-05-07","Thursday","15:15:00",15.25,29.4068971,-98.656769,66,"white","female","FOLLOWING TOO CLOSELY|SPEEDING IN SCHOOL ZONE|IMPROPER OVERTAKING ON LEFT","citation","other","gray",2013
